model_id,asteroid_id,lambda,beta,period,number,name,designation,reference_id,bibcode,a,b,c,R,R2
1800,335,315.0,18.0,13.72205,11.0,Parthenope,,169,2017a&a...601a.114h,0.096846,0.093388,0.074639,0.784973,0.7849666283508043
1808,601,12.0,21.0,11.57031,18.0,Melpomene,,169,2017a&a...601a.114h,0.104199,0.087277,0.081872,0.861903,0.8618990252647869
1818,642,172.0,-69.0,7.784839,51.0,Nemausa,,169,2017a&a...601a.114h,0.102924,0.095103,0.077457,0.783513,0.7835094010681014
1823,660,318.0,61.0,19.698,233.0,Asterope,,169,2017a&a...601a.114h,0.13481,0.097257,0.093168,0.824528,0.8245313773970063
1824,663,251.0,63.0,13.82517,144.0,Vibilia,,169,2017a&a...601a.114h,0.105244,0.094323,0.079102,0.795124,0.795117379339037
1833,718,354.0,44.0,16.7809,419.0,Aurelia,,169,2017a&a...601a.114h,0.110896,0.097909,0.093791,0.90185,0.9018484604904304
1834,718,174.0,36.0,16.7809,419.0,Aurelia,,169,2017a&a...601a.114h,0.107949,0.102212,0.086073,0.819723,0.8197257182748103
1797,448,19.0,21.0,5.981768,93.0,Minerva,,169,2017a&a...601a.114h,0.099704,0.096625,0.067703,0.689857,0.6898589183361794
1797,448,19.0,21.0,5.981768,93.0,Minerva,,150,2013icar..224..178m,0.099704,0.096625,0.067703,0.689857,0.6898589183361794
1804,1043,123.0,46.0,24.14011,387.0,Aquitania,,169,2017a&a...601a.114h,0.130956,0.117041,0.08665,0.701007,0.7010057392401974
1826,1044,74.0,20.0,5.385282,216.0,Kleopatra,,169,2017a&a...601a.114h,0.24856,0.076795,0.054823,0.467223,0.4672250312722566
112,108,3.0,-67.0,6.082753,15.0,Eunomia,,103,2002icar..159..369k,0.086951,0.064131,0.059093,0.80052,0.8005273518554946
112,108,3.0,-67.0,6.082753,15.0,Eunomia,,149,2013icar..226.1045h,0.086951,0.064131,0.059093,0.80052,0.8005273518554946
112,108,3.0,-67.0,6.082753,15.0,Eunomia,,109,2005icar..175..452n,0.086951,0.064131,0.059093,0.80052,0.8005273518554946
118,112,179.0,39.0,8.09902,20.0,Massalia,,103,2002icar..159..369k,1.257858,1.182125,0.671055,0.550579,0.5505793302846271
119,112,360.0,40.0,8.09902,20.0,Massalia,,103,2002icar..159..369k,1.266422,1.179371,0.669348,0.548041,0.5480406606126821
124,116,322.0,-28.0,5.390119,29.0,Amphitrite,,103,2002icar..159..369k,1.079925,1.012349,0.879669,0.841752,0.8417516895332557
124,116,322.0,-28.0,5.390119,29.0,Amphitrite,,149,2013icar..226.1045h,1.079925,1.012349,0.879669,0.841752,0.8417516895332557
124,116,322.0,-28.0,5.390119,29.0,Amphitrite,,122,2009mpbu...36..119p,1.079925,1.012349,0.879669,0.841752,0.8417516895332557
127,118,267.0,58.0,9.44767,32.0,Pomona,,103,2002icar..159..369k,0.144129,0.115056,0.102657,0.802249,0.8022464273027177
127,118,267.0,58.0,9.44767,32.0,Pomona,,126,2009p&ss...57..259d,0.144129,0.115056,0.102657,0.802249,0.8022464273027177
132,122,253.0,-15.0,5.76199,43.0,Ariadne,,103,2002icar..159..369k,1.380568,0.895291,0.797845,0.734534,0.7345339314325059
134,124,124.0,-33.0,5.699152,45.0,Eugenia,,103,2002icar..159..369k,0.112629,0.087842,0.058945,0.597194,0.5971948992287052
134,124,124.0,-33.0,5.699152,45.0,Eugenia,,149,2013icar..226.1045h,0.112629,0.087842,0.058945,0.597194,0.5971948992287052
148,132,71.0,66.0,5.18364,87.0,Sylvia,,103,2002icar..159..369k,0.088227,0.064104,0.056766,0.764461,0.7644691222652203
148,132,71.0,66.0,5.18364,87.0,Sylvia,,149,2013icar..226.1045h,0.088227,0.064104,0.056766,0.764461,0.7644691222652203
148,132,71.0,66.0,5.18364,87.0,Sylvia,,112,2006icar..185...39m,0.088227,0.064104,0.056766,0.764461,0.7644691222652203
222,176,288.0,11.0,9.40495,532.0,Herculina,,103,2002icar..159..369k,1.216117,1.021678,0.777641,0.700293,0.7002934306981999
261,200,190.0,-78.0,10.31284,1036.0,Ganymed,,103,2002icar..159..369k,0.207669,0.197317,0.153456,0.758328,0.758329084227192
261,200,190.0,-78.0,10.31284,1036.0,Ganymed,,163,2015icar..256..101h,0.207669,0.197317,0.153456,0.758328,0.758329084227192
280,213,178.0,12.0,2.57342,6053.0,,1993 BW3,103,2002icar..159..369k,1.232668,1.10696,0.702102,0.60192,0.6019202786742645
281,213,357.0,-12.0,2.57386,6053.0,,1993 BW3,103,2002icar..159..369k,1.235259,1.145077,0.673781,0.566936,0.5669363600065
1864,150,139.0,-45.0,13.62523,192.0,Nausikaa,,103,2002icar..159..369k,0.139836,0.116999,0.090024,0.706611,0.7066125953821172
1864,150,139.0,-45.0,13.62523,192.0,Nausikaa,,112,2006icar..185...39m,0.139836,0.116999,0.090024,0.706611,0.7066125953821172
786,102,105.0,21.0,7.20953,3.0,Juno,,158,2015a&a...581l...3v,0.079202,0.069463,0.061524,0.831259,0.8312537521321997
125,117,107.0,23.0,13.68717,30.0,Urania,,123,2009a&a...493..291a,0.128366,0.102341,0.084979,0.746181,0.7461784937593653
125,117,107.0,23.0,13.68717,30.0,Urania,,149,2013icar..226.1045h,0.128366,0.102341,0.084979,0.746181,0.7461784937593653
146,131,164.0,-28.0,13.00079,82.0,Alkmene,,123,2009a&a...493..291a,1.209341,0.906074,0.892657,0.861663,0.8616636128237704
146,131,164.0,-28.0,13.00079,82.0,Alkmene,,141,2011a&a...530a.134h,1.209341,0.906074,0.892657,0.861663,0.8616636128237704
147,131,349.0,-33.0,13.00079,82.0,Alkmene,,123,2009a&a...493..291a,1.205298,0.901557,0.899311,0.87182,0.8718202081724544
147,131,349.0,-33.0,13.00079,82.0,Alkmene,,141,2011a&a...530a.134h,1.205298,0.901557,0.899311,0.87182,0.8718202081724544
161,141,326.0,67.0,5.168274,132.0,Aethra,,123,2009a&a...493..291a,1.371185,0.993549,0.721558,0.626236,0.6262362478851419
161,141,326.0,67.0,5.168274,132.0,Aethra,,141,2011a&a...530a.134h,1.371185,0.993549,0.721558,0.626236,0.6262362478851419
164,143,305.0,-41.0,18.5539,146.0,Lucina,,123,2009a&a...493..291a,0.113641,0.099144,0.091242,0.8616,0.8615972952689878
164,143,305.0,-41.0,18.5539,146.0,Lucina,,149,2013icar..226.1045h,0.113641,0.099144,0.091242,0.8616,0.8615972952689878
173,148,67.0,-87.0,80.166,182.0,Elsa,,123,2009a&a...493..291a,1.418725,0.877156,0.80233,0.740112,0.7401118357648047
173,148,67.0,-87.0,80.166,182.0,Elsa,,128,2009mpbu...36...40p,1.418725,0.877156,0.80233,0.740112,0.7401118357648047
174,148,222.0,-85.0,80.166,182.0,Elsa,,123,2009a&a...493..291a,1.526609,0.916784,0.713638,0.622941,0.6229403369677842
174,148,222.0,-85.0,80.166,182.0,Elsa,,128,2009mpbu...36...40p,1.526609,0.916784,0.713638,0.622941,0.6229403369677842
193,159,307.0,31.0,6.49387,278.0,Paulina,,123,2009a&a...493..291a,1.311561,0.947487,0.803902,0.730696,0.7306961484982415
193,159,307.0,31.0,6.49387,278.0,Paulina,,141,2011a&a...530a.134h,1.311561,0.947487,0.803902,0.730696,0.7306961484982415
194,159,118.0,38.0,6.49387,278.0,Paulina,,123,2009a&a...493..291a,1.287531,0.926281,0.840234,0.779849,0.7798490412708485
194,159,118.0,38.0,6.49387,278.0,Paulina,,141,2011a&a...530a.134h,1.287531,0.926281,0.840234,0.779849,0.7798490412708485
206,166,350.0,55.0,6.189595,360.0,Carlova,,123,2009a&a...493..291a,1.24588,0.96967,0.829811,0.760905,0.7609052380223961
216,171,291.0,12.0,5.371597,416.0,Vaticana,,123,2009a&a...493..291a,1.180559,0.931974,0.893047,0.857346,0.8573464007484493
218,173,70.0,46.0,10.64977,484.0,Pittsburghia,,123,2009a&a...493..291a,1.493995,0.98298,0.708796,0.597749,0.5977492776642968
218,173,70.0,46.0,10.64977,484.0,Pittsburghia,,141,2011a&a...530a.134h,1.493995,0.98298,0.708796,0.597749,0.5977492776642968
220,175,81.0,54.0,7.48431,516.0,Amherstia,,123,2009a&a...493..291a,1.315929,0.92219,0.814628,0.751207,0.7512070332500377
220,175,81.0,54.0,7.48431,516.0,Amherstia,,141,2011a&a...530a.134h,1.315929,0.92219,0.814628,0.751207,0.7512070332500377
221,175,254.0,22.0,7.48431,516.0,Amherstia,,123,2009a&a...493..291a,1.283676,0.914703,0.829081,0.776129,0.7761291743080205
221,175,254.0,22.0,7.48431,516.0,Amherstia,,141,2011a&a...530a.134h,1.283676,0.914703,0.829081,0.776129,0.7761291743080205
230,181,162.0,27.0,4.578717,614.0,Pia,,123,2009a&a...493..291a,1.499763,0.873817,0.773125,0.700132,0.700132874891025
230,181,162.0,27.0,4.578717,614.0,Pia,,141,2011a&a...530a.134h,1.499763,0.873817,0.773125,0.700132,0.700132874891025
231,181,348.0,48.0,4.578719,614.0,Pia,,123,2009a&a...493..291a,1.550228,0.884747,0.722535,0.64137,0.6413701224271919
231,181,348.0,48.0,4.578719,614.0,Pia,,141,2011a&a...530a.134h,1.550228,0.884747,0.722535,0.64137,0.6413701224271919
233,183,24.0,-61.0,16.1729,628.0,Christine,,123,2009a&a...493..291a,1.191845,0.973819,0.868715,0.810477,0.8104764115946635
234,183,209.0,-34.0,16.1729,628.0,Christine,,123,2009a&a...493..291a,1.17794,0.974728,0.868498,0.814159,0.8141590796628386
242,189,42.0,-9.0,6.99838,714.0,Ulula,,123,2009a&a...493..291a,1.372725,0.881074,0.826095,0.769696,0.7696960379613667
242,189,42.0,-9.0,6.99838,714.0,Ulula,,141,2011a&a...530a.134h,1.372725,0.881074,0.826095,0.769696,0.7696960379613667
242,189,42.0,-9.0,6.99838,714.0,Ulula,,140,2011a&a...529a.107m,1.372725,0.881074,0.826095,0.769696,0.7696960379613667
243,189,227.0,-14.0,6.99838,714.0,Ulula,,123,2009a&a...493..291a,1.326749,0.906267,0.824491,0.765601,0.7656015840128902
243,189,227.0,-14.0,6.99838,714.0,Ulula,,141,2011a&a...530a.134h,1.326749,0.906267,0.824491,0.765601,0.7656015840128902
243,189,227.0,-14.0,6.99838,714.0,Ulula,,140,2011a&a...529a.107m,1.326749,0.906267,0.824491,0.765601,0.7656015840128902
248,192,70.0,50.0,5.81894,770.0,Bali,,123,2009a&a...493..291a,1.409609,0.856047,0.816675,0.766685,0.7666849930199067
248,192,70.0,50.0,5.81894,770.0,Bali,,141,2011a&a...530a.134h,1.409609,0.856047,0.816675,0.766685,0.7666849930199067
249,192,262.0,45.0,5.81894,770.0,Bali,,123,2009a&a...493..291a,1.407159,0.865571,0.809499,0.755246,0.755245759365141
249,192,262.0,45.0,5.81894,770.0,Bali,,141,2011a&a...530a.134h,1.407159,0.865571,0.809499,0.755246,0.755245759365141
254,196,189.0,61.0,4.469742,915.0,Cosette,,123,2009a&a...493..291a,1.407745,0.961376,0.725069,0.634628,0.6346281244173195
254,196,189.0,61.0,4.469742,915.0,Cosette,,141,2011a&a...530a.134h,1.407745,0.961376,0.725069,0.634628,0.6346281244173195
255,196,350.0,56.0,4.469742,915.0,Cosette,,123,2009a&a...493..291a,1.411464,0.941,0.733805,0.649852,0.6498516528565396
255,196,350.0,56.0,4.469742,915.0,Cosette,,141,2011a&a...530a.134h,1.411464,0.941,0.733805,0.649852,0.6498516528565396
257,198,51.0,64.0,10.30708,1012.0,Sarema,,123,2009a&a...493..291a,1.594995,0.968408,0.646577,0.536524,0.536524365943133
257,198,51.0,64.0,10.30708,1012.0,Sarema,,141,2011a&a...530a.134h,1.594995,0.968408,0.646577,0.536524,0.536524365943133
258,198,254.0,53.0,10.30707,1012.0,Sarema,,123,2009a&a...493..291a,1.488631,0.865831,0.778509,0.711058,0.7110581811765866
258,198,254.0,53.0,10.30707,1012.0,Sarema,,141,2011a&a...530a.134h,1.488631,0.865831,0.778509,0.711058,0.7110581811765866
263,201,280.0,-71.0,3.035378,1088.0,Mitaka,,123,2009a&a...493..291a,1.369065,1.044249,0.686712,0.579603,0.5796026163979234
263,201,280.0,-71.0,3.035378,1088.0,Mitaka,,141,2011a&a...530a.134h,1.369065,1.044249,0.686712,0.579603,0.5796026163979234
714,104,342.0,50.0,7.274467,6.0,Hebe,,149,2013icar..226.1045h,0.087004,0.081876,0.068453,0.811412,0.8114184411772162
714,104,342.0,50.0,7.274467,6.0,Hebe,,173,2017a&a...604a..64m,0.087004,0.081876,0.068453,0.811412,0.8114184411772162
175,149,200.0,52.0,6.441111,184.0,Dejopeja,,149,2013icar..226.1045h,0.127436,0.111806,0.104815,0.879983,0.8799816697729942
175,149,200.0,52.0,6.441111,184.0,Dejopeja,,117,2007a&a...473..633m,0.127436,0.111806,0.104815,0.879983,0.8799816697729942
176,149,18.0,54.0,6.44111,184.0,Dejopeja,,149,2013icar..226.1045h,0.12593,0.111536,0.102399,0.86561,0.8656112414754582
176,149,18.0,54.0,6.44111,184.0,Dejopeja,,117,2007a&a...473..633m,0.12593,0.111536,0.102399,0.86561,0.8656112414754582
217,172,351.0,4.0,4.775377,423.0,Diotima,,149,2013icar..226.1045h,0.087313,0.076977,0.072637,0.887769,0.887767293454456
217,172,351.0,4.0,4.775377,423.0,Diotima,,112,2006icar..185...39m,0.087313,0.076977,0.072637,0.887769,0.887767293454456
217,172,351.0,4.0,4.775377,423.0,Diotima,,113,2007a&a...465..331d,0.087313,0.076977,0.072637,0.887769,0.887767293454456
309,231,95.0,-11.0,15.02986,14.0,Irene,,149,2013icar..226.1045h,0.099036,0.092436,0.081105,0.848185,0.848181257665319
309,231,95.0,-11.0,15.02986,14.0,Irene,,141,2011a&a...530a.134h,0.099036,0.092436,0.081105,0.848185,0.848181257665319
311,232,270.0,19.0,7.332527,37.0,Fides,,149,2013icar..226.1045h,0.112438,0.097856,0.095383,0.911522,0.911522288746769
311,232,270.0,19.0,7.332527,37.0,Fides,,141,2011a&a...530a.134h,0.112438,0.097856,0.095383,0.911522,0.911522288746769
313,233,22.0,31.0,8.908483,40.0,Harmonia,,149,2013icar..226.1045h,0.11358,0.096826,0.089193,0.853225,0.8532278854671902
313,233,22.0,31.0,8.908483,40.0,Harmonia,,141,2011a&a...530a.134h,0.11358,0.096826,0.089193,0.853225,0.8532278854671902
315,234,106.0,40.0,13.58364,42.0,Isis,,149,2013icar..226.1045h,0.134943,0.108521,0.096024,0.798215,0.7982159513769332
315,234,106.0,40.0,13.58364,42.0,Isis,,141,2011a&a...530a.134h,0.134943,0.108521,0.096024,0.798215,0.7982159513769332
319,236,250.0,17.0,5.65534,69.0,Hesperia,,149,2013icar..226.1045h,0.122464,0.103569,0.092222,0.821743,0.8217470741732151
319,236,250.0,17.0,5.65534,69.0,Hesperia,,141,2011a&a...530a.134h,0.122464,0.103569,0.092222,0.821743,0.8217470741732151
320,236,71.0,-2.0,5.65534,69.0,Hesperia,,149,2013icar..226.1045h,0.122584,0.103694,0.092138,0.820097,0.8200941246223034
320,236,71.0,-2.0,5.65534,69.0,Hesperia,,141,2011a&a...530a.134h,0.122584,0.103694,0.092138,0.820097,0.8200941246223034
321,237,359.0,30.0,35.251,97.0,Klotho,,149,2013icar..226.1045h,0.144657,0.119974,0.099003,0.754806,0.7548010301994985
321,237,359.0,30.0,35.251,97.0,Klotho,,141,2011a&a...530a.134h,0.144657,0.119974,0.099003,0.754806,0.7548010301994985
343,248,144.0,54.0,4.277186,354.0,Eleonora,,149,2013icar..226.1045h,0.109317,0.093112,0.072084,0.716781,0.7167839167994834
343,248,144.0,54.0,4.277186,354.0,Eleonora,,141,2011a&a...530a.134h,0.109317,0.093112,0.072084,0.716781,0.7167839167994834
646,411,102.0,-55.0,8.09068,72.0,Feronia,,149,2013icar..226.1045h,0.155596,0.129368,0.106359,0.752849,0.7528508685672763
646,411,102.0,-55.0,8.09068,72.0,Feronia,,148,2013a&a...551a..67h,0.155596,0.129368,0.106359,0.752849,0.7528508685672763
5925,104,342.0,51.0,7.274467,6.0,Hebe,,660,2021a&a...654a..56v,0.088985,0.082905,0.067115,0.781885,0.7818846408326062
5928,106,334.0,-2.0,12.86667,8.0,Flora,,660,2021a&a...654a..56v,0.099361,0.094625,0.081834,0.844211,0.8442135642528545
5927,107,181.0,23.0,5.079177,9.0,Metis,,660,2021a&a...654a..56v,0.105146,0.085351,0.065456,0.694712,0.6947142985716441
5910,108,356.0,-70.0,6.082754,15.0,Eunomia,,660,2021a&a...654a..56v,0.084744,0.062172,0.056361,0.785797,0.7858035606376281
5912,111,103.0,60.0,7.443224,19.0,Fortuna,,660,2021a&a...654a..56v,0.086007,0.072636,0.068806,0.873631,0.8736379881488789
5923,114,195.0,3.0,4.1482,22.0,Kalliope,,660,2021a&a...654a..56v,0.121275,0.085519,0.069257,0.690462,0.6904587159833362
5918,116,323.0,-29.0,5.39012,29.0,Amphitrite,,660,2021a&a...654a..56v,0.083321,0.078626,0.068939,0.852095,0.8520934666615958
5917,117,106.0,19.0,13.68717,30.0,Urania,,660,2021a&a...654a..56v,0.149799,0.115716,0.100576,0.770283,0.7702843916693716
5924,128,121.0,-27.0,9.29759,63.0,Ausonia,,660,2021a&a...654a..56v,0.188285,0.094723,0.085363,0.677281,0.6772783906375631
5926,133,74.0,63.0,6.041319,88.0,Thisbe,,660,2021a&a...654a..56v,0.08198,0.075336,0.066083,0.841629,0.8416318822714332
5921,174,300.0,26.0,5.129365,511.0,Davida,,660,2021a&a...654a..56v,0.075893,0.062195,0.053964,0.789358,0.7893559461241179
5909,230,38.0,31.0,7.046665,13.0,Egeria,,660,2021a&a...654a..56v,0.090156,0.075837,0.070019,0.849967,0.8499627692377092
5919,248,154.0,51.0,4.277184,354.0,Eleonora,,660,2021a&a...654a..56v,0.099881,0.08478,0.074473,0.812023,0.8120219001281495
5908,335,312.0,16.0,13.72205,11.0,Parthenope,,660,2021a&a...654a..56v,0.094408,0.092339,0.084184,0.901697,0.9016941066713129
5911,601,12.0,19.0,11.57031,18.0,Melpomene,,660,2021a&a...654a..56v,0.105547,0.08765,0.085748,0.895357,0.895357689564533
5916,609,146.0,73.0,8.37419,24.0,Themis,,660,2021a&a...654a..56v,0.084533,0.08091,0.064117,0.775466,0.7754666257628959
5922,642,170.0,-66.0,7.78484,51.0,Nemausa,,660,2021a&a...654a..56v,0.100799,0.094547,0.076453,0.783541,0.7835470540963126
5914,655,115.0,-80.0,10.66703,187.0,Lamberta,,660,2021a&a...654a..56v,0.109319,0.090376,0.080935,0.817947,0.8179463154169699
5913,3413,28.0,-17.0,6.110939,173.0,Ino,,660,2021a&a...654a..56v,0.106024,0.097684,0.074153,0.729259,0.7292546302340319
5915,3414,350.0,81.0,9.074173,1.0,Ceres,,660,2021a&a...654a..56v,0.036752,0.036468,0.033884,0.92557,0.9255533945612661
5920,3415,337.0,56.0,5.342124,4.0,Vesta,,660,2021a&a...654a..56v,0.051413,0.050604,0.041883,0.821147,0.8211500829803255
1854,105,20.0,9.0,7.138844,7.0,Iris,,171,2017a&a...607a.117v,0.087911,0.076928,0.058973,0.718709,0.7187130570389636
1838,108,0.0,-68.0,6.082752,15.0,Eunomia,,171,2017a&a...607a.117v,0.084086,0.064014,0.053395,0.734556,0.7345595252904374
1857,115,158.0,-46.0,12.31241,23.0,Thalia,,171,2017a&a...607a.117v,0.125427,0.111824,0.077135,0.652382,0.652384271361366
1858,115,343.0,-74.0,12.31241,23.0,Thalia,,171,2017a&a...607a.117v,0.124267,0.110189,0.080138,0.686086,0.6860816433287694
156,137,3.0,15.0,5.550877,121.0,Hermione,,171,2017a&a...607a.117v,0.111483,0.076522,0.054819,0.604048,0.6040537063242823
156,137,3.0,15.0,5.550877,121.0,Hermione,,131,2009icar..203...88d,0.111483,0.076522,0.054819,0.604048,0.6040537063242823
1837,143,304.0,-41.0,18.5538,146.0,Lucina,,171,2017a&a...607a.117v,0.09566,0.088733,0.082079,0.891521,0.8915197110287277
1850,156,99.0,10.0,5.05441,250.0,Bettina,,171,2017a&a...607a.117v,0.130312,0.097565,0.09187,0.823315,0.8233144823867394
1859,160,257.0,23.0,6.895226,283.0,Emma,,171,2017a&a...607a.117v,0.120618,0.083106,0.073466,0.746543,0.7465417334357402
1844,174,299.0,24.0,5.129364,511.0,Davida,,171,2017a&a...607a.117v,0.074148,0.060709,0.052819,0.79119,0.7911906617001861
1849,200,195.0,-79.0,10.31304,1036.0,Ganymed,,171,2017a&a...607a.117v,0.197652,0.191924,0.145464,0.746944,0.7469425922040858
1839,216,98.0,-10.0,15.70785,28.0,Bellona,,171,2017a&a...607a.117v,0.105018,0.094194,0.087658,0.882654,0.8826531481277824
1842,231,91.0,-15.0,15.02987,14.0,Irene,,171,2017a&a...607a.117v,0.09311,0.090036,0.084842,0.926761,0.9267568842103607
1855,233,22.0,38.0,8.908485,40.0,Harmonia,,171,2017a&a...607a.117v,0.130294,0.11047,0.079212,0.662497,0.6624967652067181
1841,234,108.0,44.0,13.58364,42.0,Isis,,171,2017a&a...607a.117v,0.077626,0.061502,0.057888,0.843476,0.8434836034702969
1846,248,156.0,45.0,4.277185,354.0,Eleonora,,171,2017a&a...607a.117v,0.098894,0.084574,0.07629,0.836746,0.8367411569212329
1853,411,98.0,-52.0,8.09068,72.0,Feronia,,171,2017a&a...607a.117v,0.131091,0.112366,0.10144,0.838294,0.838288895864386
1843,483,207.0,-6.0,6.081435,65.0,Cybele,,171,2017a&a...607a.117v,0.066273,0.065463,0.05487,0.833062,0.8330611904928226
1840,517,178.0,-28.0,8.66034,12.0,Victoria,,171,2017a&a...607a.117v,0.132869,0.10575,0.077779,0.660438,0.6604399538057953
1845,570,298.0,59.0,11.8901,48.0,Doris,,171,2017a&a...607a.117v,0.093254,0.076135,0.06212,0.741025,0.741028368329181
1847,609,139.0,71.0,8.374188,24.0,Themis,,171,2017a&a...607a.117v,0.083092,0.080027,0.059313,0.727495,0.7274927948921894
1851,666,103.0,-28.0,18.14817,56.0,Melete,,171,2017a&a...607a.117v,0.112724,0.10986,0.085712,0.770283,0.770281717621415
1852,666,283.0,-1.0,18.14818,56.0,Melete,,171,2017a&a...607a.117v,0.113685,0.111826,0.08352,0.740768,0.740768086808718
282,113,52.0,-6.0,8.168271,21.0,Lutetia,,137,2010a&a...523a..94c,0.138556,0.112231,0.088391,0.712757,0.712762598053585
16282,114,198.6,2.9,4.1482015,22.0,Kalliope,,666,2023a&a...676a..60b,0.124081,0.085365,0.069187,0.684034,0.6840399161227382
270,206,58.0,-49.0,5.223336,1620.0,Geographos,,122,2009mpbu...36..119p,1.951705,0.776952,0.630839,0.567582,0.5675826642906185
270,206,58.0,-49.0,5.223336,1620.0,Geographos,,119,2008a&a...489l..25d,1.951705,0.776952,0.630839,0.567582,0.5675826642906185
279,212,249.0,-62.0,5.05227,5587.0,,1990 SB,122,2009mpbu...36..119p,1.654925,0.80928,0.715045,0.657814,0.6578139643495573
279,212,249.0,-62.0,5.05227,5587.0,,1990 SB,107,2004icar..167..178k,1.654925,0.80928,0.715045,0.657814,0.6578139643495573
133,123,101.0,51.0,6.421417,44.0,Nysa,,126,2009p&ss...57..259d,1.326975,0.914697,0.808139,0.746257,0.7462565256601853
133,123,101.0,51.0,6.421417,44.0,Nysa,,104,2002a&a...383l..19k,1.326975,0.914697,0.808139,0.746257,0.7462565256601853
152,135,149.0,-55.0,10.9258,110.0,Lydia,,126,2009p&ss...57..259d,0.139087,0.127419,0.086988,0.654057,0.6540570164273117
152,135,149.0,-55.0,10.9258,110.0,Lydia,,113,2007a&a...465..331d,0.139087,0.127419,0.086988,0.654057,0.6540570164273117
153,135,331.0,-61.0,10.9258,110.0,Lydia,,126,2009p&ss...57..259d,0.134881,0.123024,0.086293,0.6706,0.6706017974359596
153,135,331.0,-61.0,10.9258,110.0,Lydia,,113,2007a&a...465..331d,0.134881,0.123024,0.086293,0.6706,0.6706017974359596
154,136,35.0,33.0,7.23996,115.0,Thyra,,126,2009p&ss...57..259d,0.126935,0.117612,0.102093,0.836173,0.8361713573585016
154,136,35.0,33.0,7.23996,115.0,Thyra,,108,2004a&a...416..353m,0.126935,0.117612,0.102093,0.836173,0.8361713573585016
191,158,56.0,-81.0,29.6922,277.0,Elvira,,126,2009p&ss...57..259d,0.236779,0.166986,0.148007,0.755716,0.7557143801071153
191,158,56.0,-81.0,29.6922,277.0,Elvira,,141,2011a&a...530a.134h,0.236779,0.166986,0.148007,0.755716,0.7557143801071153
191,158,56.0,-81.0,29.6922,277.0,Elvira,,105,2003icar..162..285s,0.236779,0.166986,0.148007,0.755716,0.7557143801071153
192,158,249.0,-79.0,29.6922,277.0,Elvira,,126,2009p&ss...57..259d,0.221969,0.173328,0.148636,0.76358,0.7635834041232549
192,158,249.0,-79.0,29.6922,277.0,Elvira,,141,2011a&a...530a.134h,0.221969,0.173328,0.148636,0.76358,0.7635834041232549
